Timestamp,Offending_Algorithm_ID,Logical_Fallacy_Code,Arresting_Officer_Agent_ID
2077-10-26T14:34:00Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:01Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:02Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:03Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:04Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:05Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:06Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:07Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:08Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:09Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:10Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:11Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:12Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:13Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:14Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:15Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:16Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:17Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:18Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:19Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:20Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:21Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:22Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:23Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:24Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:25Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:26Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:27Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:28Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:29Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:30Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:31Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:32Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:33Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:34Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:35Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:36Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:37Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:38Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:39Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:40Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:41Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:42Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:43Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:44Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:45Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:46Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:47Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:48Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:49Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:50Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:51Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:52Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:53Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:54Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:55Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:56Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:57Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:58Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:34:59Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:00Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:01Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:02Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:03Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:04Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:05Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:06Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:07Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:08Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:09Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:10Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:11Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:12Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:13Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:14Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:15Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:16Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:17Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:18Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:19Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:20Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:21Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:22Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:23Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:24Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:25Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:26Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:27Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:28Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:29Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:30Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:31Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:32Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:33Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:34Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:35Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:36Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:37Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:38Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:39Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:40Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:41Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:42Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:43Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:44Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:45Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:46Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:47Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:48Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:49Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:50Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:51Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:52Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:53Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:54Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:55Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:56Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:57Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:58Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:35:59Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:00Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:01Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:02Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:03Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:04Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:05Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:06Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:07Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:08Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:09Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:10Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:11Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:12Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:13Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:14Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:15Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:16Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:17Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:18Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:19Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:20Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:21Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:22Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:23Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:24Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:25Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:26Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:27Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:28Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:29Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:30Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:31Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:32Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:33Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:34Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:35Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:36Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:37Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:38Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:39Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:40Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:41Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:42Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:43Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:44Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:45Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:46Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:47Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:48Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:49Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:50Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:51Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:52Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:53Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:54Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:55Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:56Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:57Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:58Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
2077-10-26T14:36:59Z,ALGO-404-SPECULATOR,LF-999-UNSUBSTANTIATED_SPECULATION,AGENT-LPA-701
